longitude,latitude,start_date,end_date,source,horizon_lower,horizon_upper,aluminium_extractable,boron_extractable,calcium_extractable,carbon_organic,carbon_total,copper_extractable,electrical_conductivity,iron_extractable,magnesium_extractable,manganese_extractable,nitrogen_total,ph,phosphorus_extractable,potassium_extractable,sodium_extractable,sulphur_extractable,zinc_extractable,sand,silt,clay
11.05936,8.92214,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,714.371,0.015883,480.231,7.8021,,0.719944,0.430102,132.52,259.012,35.7595,0.339819,6.24094,3.7182,106.09,43.7101,5.75366,1.67441,60.0,22.0,18.0
9.02769,8.53496,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,369.567,0.015974,235.17,7.62856,,0.754908,0.518125,113.741,124.662,29.1079,0.654674,5.25488,4.31564,71.668,31.441,7.07526,1.49753,64.0,21.0,15.0
7.91586,11.54666,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,553.605,0.016102,519.572,4.54638,,0.669379,0.406677,99.8545,105.888,56.3679,0.348375,5.79926,3.9426,73.2597,17.8555,5.447,0.958149,61.0,21.0,17.0
8.52969,8.42091,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,418.873,0.016277,451.089,5.2704,,0.319125,0.374665,91.9557,66.1315,37.3357,0.399264,5.83895,3.11154,55.5755,23.4609,5.08231,1.21416,74.0,18.0,13.0
8.58151,9.32327,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,827.018,0.016511,2059.7,15.5202,,2.03766,0.549987,177.921,319.018,59.0265,1.23615,5.66525,4.95659,170.056,32.2335,11.073,2.30507,53.0,20.0,24.0
8.18686,8.07968,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,468.336,0.016833,655.187,6.48043,,0.541045,0.495294,153.066,100.099,57.8641,0.474313,6.34785,5.6755,61.8728,45.6086,6.61082,1.315,60.0,17.0,15.0
9.39817,8.93905,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,679.471,0.017504,210.443,6.37191,,0.748068,0.568477,162.056,63.52,41.1648,0.467725,5.18079,5.60191,65.225,26.4388,6.79864,1.18905,58.0,17.0,22.0
8.30746,11.14816,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,652.537,0.017893,1140.84,5.5628,,1.4075,0.719547,153.372,194.933,68.5281,0.327196,6.13123,3.06046,56.7896,55.0871,8.32968,1.30188,55.0,26.0,22.0
6.06991,9.49083,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,306.799,0.018447,412.488,5.14596,,0.216748,0.656951,64.1458,64.4145,29.3678,0.352937,6.56334,4.59396,29.8784,40.7057,4.13451,0.973212,66.0,20.0,15.0
7.7037,9.55781,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,717.603,0.018938,482.769,7.8525,,0.867629,0.831734,164.511,83.3095,90.8284,0.580411,6.11144,6.78604,101.765,35.5659,6.64653,0.992661,55.0,18.0,21.0
9.09984,8.35215,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,197.022,0.019794,212.299,3.14745,,0.683296,0.491994,125.111,41.358,37.9201,0.336118,6.16289,10.1881,121.385,22.0533,4.5071,0.705518,65.0,18.0,18.0
6.49673,8.52807,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,626.589,0.019903,312.497,12.802,,0.563554,0.840509,177.239,122.99,65.5822,0.643496,5.84575,7.66751,91.6114,40.3037,6.31315,1.58602,61.0,22.0,16.0
8.90831,8.19887,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,413.518,0.020128,358.291,6.11607,,0.637553,0.455244,149.261,120.935,48.2541,0.340646,6.47596,5.80823,91.471,28.415,5.64847,1.0783,61.0,20.0,18.0
5.52177,8.98149,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,736.971,0.020313,58.7054,11.7573,,0.884541,0.795225,131.754,27.5633,18.571,1.2241,5.23617,4.6817,26.7827,24.42,9.40606,0.694065,45.0,22.0,25.0
7.63414,9.95305,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,720.03,0.020548,626.179,10.3571,,1.09075,0.977027,118.292,158.241,55.9019,0.710737,5.5989,1.98219,79.8781,50.2739,8.6771,1.41292,58.0,18.0,22.0
8.55166,9.39101,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1073.34,0.020618,643.969,16.1954,,2.00046,0.544249,157.402,385.803,90.6415,0.732952,5.7602,2.22735,143.804,33.0565,5.27156,1.99794,57.0,19.0,21.0
7.67508,11.55302,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,526.808,0.020627,908.784,7.75883,,1.2323,0.626389,122.082,88.7226,92.2773,0.526372,6.20812,6.39786,61.0754,26.9686,6.13368,1.45468,65.0,18.0,16.0
5.36256,9.51697,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,568.112,0.021318,601.215,4.67084,,0.795582,0.386625,151.486,107.901,58.0742,0.278272,6.43693,4.17828,55.5885,41.6328,7.33205,1.04596,65.0,20.0,17.0
5.52242,8.98362,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,683.399,0.021468,112.91,8.96261,,1.84528,0.672752,179.173,39.1889,41.9096,0.995194,5.48737,3.69894,10.4738,20.9081,8.57494,0.775023,47.0,25.0,22.0
11.38881,9.15015,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,307.822,0.021823,231.356,3.21277,,0.125662,0.344194,93.2185,97.1712,54.5971,0.24744,6.24522,6.13555,70.6721,25.8644,3.83605,0.922692,59.0,21.0,19.0
4.84312,9.16968,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,293.16,0.022055,231.877,3.24115,,1.10398,0.844337,146.843,47.2858,40.7804,0.330859,6.28232,6.91831,115.2,22.0816,6.50742,1.24467,65.0,22.0,14.0
4.501,9.89338,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,370.564,0.022116,373.301,2.50021,,0.212668,0.505291,52.1217,145.051,27.9905,0.228018,6.22039,10.6802,55.0229,37.0629,5.53668,0.659035,64.0,20.0,16.0
5.35466,10.65464,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,574.573,0.022214,462.558,5.88353,,0.401726,0.491296,81.9417,117.943,40.6197,0.285015,6.01707,2.4506,77.4032,35.2692,5.75234,1.16705,72.0,15.0,12.0
6.54126,9.37727,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,339.224,0.022238,386.685,4.98924,,0.707534,0.407042,116.347,88.4287,75.6104,0.344113,5.97046,6.85438,62.3088,28.2258,4.23499,1.04551,69.0,15.0,12.0
6.37173,9.67128,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,839.77,0.022928,694.579,7.71365,,1.94613,0.506623,152.735,359.976,88.0984,0.674538,6.05889,1.89158,103.937,37.8694,5.47932,1.11832,65.0,16.0,15.0
6.03752,9.64049,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,451.932,0.023234,474.376,6.74418,,0.271484,0.697703,120.437,95.1526,46.6567,0.463216,5.89881,7.07867,73.73,32.3701,5.57021,1.41829,64.0,19.0,14.0
9.12437,8.37564,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,193.232,0.023261,160.607,4.46619,,0.764663,0.607661,131.548,55.4789,36.0516,0.366807,6.78532,10.6114,113.748,27.3045,6.04565,0.504835,61.0,21.0,18.0
8.22872,9.98667,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,794.241,0.024166,344.649,7.90207,,0.573579,0.728599,151.475,245.208,37.7988,0.710986,5.76107,3.29374,119.492,51.5959,6.65939,1.03565,58.0,17.0,25.0
7.59854,9.99547,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,577.834,0.024174,63.4102,4.7449,,1.25461,0.67251,177.806,65.207,37.4947,0.47291,5.77217,3.01637,8.50103,26.6302,7.01705,0.863514,50.0,20.0,24.0
8.2454,11.09724,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,665.253,0.024239,668.441,2.87257,,0.820908,0.435449,153.788,165.882,24.8772,0.301378,6.09444,2.81883,86.5492,74.8409,6.01006,1.20769,52.0,27.0,21.0
10.41415,10.676,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,413.717,0.024814,984.338,9.65368,,0.866677,0.802869,136.577,63.0106,68.9131,0.591913,6.51664,6.13347,39.2383,19.494,5.09422,1.84838,68.0,19.0,18.0
11.39398,9.16889,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,368.091,0.025214,493.518,4.35518,,0.213024,0.378678,101.439,138.529,43.6129,0.259456,5.85379,5.32614,91.471,30.2328,4.5186,0.920954,48.0,29.0,27.0
8.38057,8.99978,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,389.518,0.025222,412.552,4.93313,,0.189464,0.488665,78.5306,118.217,49.3973,0.326048,6.09944,5.96704,49.8153,24.2331,4.50278,1.27558,61.0,16.0,21.0
6.54786,9.37754,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,460.303,0.025612,858.132,5.24431,,1.25788,0.759117,165.529,204.636,31.4828,0.3909,5.7138,5.74147,79.9419,36.7488,6.13394,1.19268,66.0,16.0,14.0
7.97489,11.53703,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,374.056,0.025666,494.771,4.15603,,0.440291,0.431179,115.912,81.6566,48.3819,0.28332,5.89611,6.52598,71.5596,17.0354,4.23906,1.12301,63.0,21.0,19.0
4.48827,10.98444,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,451.034,0.025863,1268.56,3.7133,,1.03728,0.654144,118.04,191.5,44.9984,0.414738,6.20151,4.02976,74.9508,39.0676,4.91167,0.773669,68.0,16.0,14.0
8.6529,10.76569,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,631.87,0.027197,418.239,7.80027,,0.462416,0.537117,134.71,132.416,46.723,0.511984,5.85027,5.56056,114.974,34.6966,6.02424,1.26093,54.0,23.0,23.0
8.38507,10.09573,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,599.736,0.027608,436.635,15.601,,0.953383,0.83237,205.237,127.021,29.9325,0.929811,5.666,5.34177,75.5641,51.6594,8.03476,1.48381,57.0,19.0,22.0
6.50435,8.51931,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,421.607,0.027712,387.907,6.5482,,0.304741,0.994231,130.568,124.242,47.2775,0.346511,5.72979,5.82545,53.4345,73.7671,6.9865,1.51828,63.0,22.0,17.0
9.17354,11.26482,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,479.562,0.028994,84.9652,4.80315,,1.8407,0.708016,251.5,65.5951,64.081,0.340398,5.96626,5.25365,14.3647,28.2339,5.45045,0.992063,54.0,23.0,23.0
9.18314,11.26222,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,411.696,0.029009,97.3973,4.06942,,0.923785,0.726532,207.837,69.9456,59.5236,0.359218,6.01741,5.66855,14.3647,42.6196,7.21808,1.02345,59.0,21.0,21.0
9.13977,11.28752,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,467.195,0.029331,98.4095,6.52615,,1.33282,0.669614,201.397,51.2263,38.3195,0.732845,6.13933,8.96233,9.93052,28.2339,7.21886,0.696196,63.0,19.0,18.0
9.70586,10.15412,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,445.75,0.030239,699.715,7.46085,,0.763279,0.386589,181.953,137.901,44.0919,0.588401,6.01154,7.24265,121.769,35.7183,4.75114,1.12889,48.0,22.0,24.0
11.02942,8.91025,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,408.171,0.030554,662.547,6.36368,,0.384077,0.653454,58.4759,302.898,42.0615,0.378653,6.69078,5.93129,116.556,29.0257,4.9271,1.31937,56.0,25.0,19.0
7.63665,9.94885,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,500.188,0.031239,154.745,7.98919,,1.80495,0.605789,170.507,77.0801,55.4854,0.85503,5.51526,2.71228,7.79891,21.3375,8.04602,1.16537,54.0,16.0,22.0
8.62569,10.81574,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,246.873,0.031342,156.786,3.05157,,0.90295,0.603851,189.697,43.03,29.923,0.309629,6.14241,7.21779,21.653,26.6302,3.92211,1.0371,56.0,21.0,21.0
6.9432,11.1213,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,654.148,0.031928,671.465,10.0988,,1.54679,0.573623,185.917,204.025,32.5994,0.740193,5.67173,3.83052,89.6254,45.5451,5.51419,0.97806,64.0,19.0,15.0
8.63447,10.14152,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,526.449,0.033127,509.1,7.68874,,0.779269,0.384703,175.496,128.541,55.4643,0.478676,5.68784,3.74686,80.3245,34.9092,7.71021,1.39192,55.0,20.0,19.0
8.60563,10.78558,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,892.935,0.033208,874.214,10.3892,,1.42227,0.441216,150.984,158.691,42.3293,0.675002,5.75128,2.25731,65.6267,38.656,9.6803,1.00159,53.0,23.0,23.0
8.22513,9.93767,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1070.83,0.033213,479.481,10.8918,,1.12601,1.48341,95.4122,321.972,59.1648,0.671287,5.83889,2.64493,70.6583,81.5798,12.9166,0.938662,58.0,18.0,22.0
5.348,9.5294,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,622.002,0.034997,743.161,5.46674,,0.426294,0.447492,60.8947,163.197,38.0502,0.478983,6.26634,9.15547,118.189,18.4735,5.8264,0.817161,69.0,22.0,15.0
8.5802,9.3299,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,639.379,0.035436,998.213,7.34024,,0.687856,0.582229,143.478,196.201,52.2181,0.562848,6.28778,10.6783,101.841,35.6104,5.6597,1.0403,53.0,22.0,23.0
9.11986,8.37824,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,636.457,0.035794,804.136,11.2819,,0.807358,0.908654,134.667,268.335,39.6188,0.620111,6.47835,4.72419,206.555,44.5155,6.27104,0.886451,61.0,19.0,19.0
8.3189,11.1343,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,493.817,0.035893,1037.51,8.41771,,0.847622,0.54569,197.353,187.086,87.8703,0.49898,6.01539,14.5806,116.766,34.3845,7.38695,1.39128,56.0,23.0,21.0
10.00909,9.9137,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,816.92,0.036063,349.224,8.46262,,0.827983,0.751733,129.285,253.047,34.8189,0.772522,5.57537,7.59971,126.165,33.6152,12.3597,1.40071,64.0,19.0,22.0
9.18928,9.57059,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,538.68,0.036326,533.637,5.65567,,0.418709,0.528242,140.704,140.324,49.1792,0.44981,5.64201,10.116,104.525,34.3407,8.0032,1.62835,53.0,15.0,24.0
8.58009,10.80491,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,403.054,0.037278,43.7998,4.22844,,1.06451,0.619195,224.765,45.3421,39.5084,0.354939,5.74793,7.07524,8.43654,39.564,6.20634,1.0367,52.0,25.0,21.0
11.36003,9.12819,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,229.915,0.037949,262.893,4.14342,,0.386705,0.444605,126.646,77.3748,18.4119,0.23345,5.32571,10.1855,72.7771,28.3411,4.0185,0.65506,53.0,23.0,20.0
9.08263,8.59073,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,629.295,0.038004,1181.58,7.53221,,0.878112,0.433939,262.045,170.127,31.1631,0.668418,5.74384,4.70346,93.0298,68.5473,10.0109,0.725128,63.0,21.0,15.0
9.03623,9.59994,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,819.999,0.038703,688.653,16.4849,,0.748904,0.751284,115.747,170.963,55.4478,0.896227,5.41176,3.46305,166.589,67.0124,7.22209,2.44039,60.0,15.0,19.0
5.98973,10.26583,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,411.641,0.039654,1347.5,5.02306,,0.476834,0.504997,133.684,158.161,35.9602,0.306782,6.27148,5.49607,96.4956,37.8214,5.27165,1.36405,60.0,20.0,15.0
9.09873,8.40999,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,321.501,0.039681,570.202,8.48595,,0.243852,0.491982,76.1219,175.268,45.5787,0.459789,6.77537,12.7019,65.0486,32.0928,4.78262,1.1989,66.0,20.0,17.0
7.64637,9.96717,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,431.405,0.039817,119.559,4.78234,,1.53033,0.579328,148.102,75.0681,36.3763,0.429308,5.82978,4.78649,10.7739,21.9973,6.85772,0.732702,58.0,18.0,23.0
8.24322,11.03745,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,559.12,0.040356,1295.42,7.56648,,1.57223,0.729105,172.697,100.82,33.764,0.528193,6.32745,1.72032,51.3337,81.2522,7.03314,1.0912,50.0,26.0,21.0
9.25376,10.26965,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,586.861,0.041492,668.356,8.68268,,0.8181,0.735882,158.225,279.27,33.6944,0.835233,5.77556,11.6626,145.252,35.597,21.3365,1.60166,52.0,20.0,25.0
6.99166,11.07852,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,783.597,0.043462,430.39,6.78852,,1.33997,0.889639,124.269,225.629,49.785,0.590946,6.10957,2.12325,81.3695,82.3793,7.84251,0.841359,62.0,22.0,17.0
4.4375,10.95615,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,648.853,0.043516,657.378,9.27167,,1.06518,0.501961,151.449,224.857,58.3791,0.732947,6.11989,15.0589,169.165,27.5934,5.97012,1.63607,67.0,13.0,15.0
5.46031,9.98732,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,938.907,0.044416,1098.95,8.99774,,0.719866,0.906284,150.013,139.484,54.17,0.687296,5.69473,4.09975,73.459,73.2847,7.23582,1.01798,65.0,17.0,13.0
10.01381,9.92626,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,458.228,0.044774,1340.1,4.91359,,1.1796,1.16007,146.491,181.086,60.9991,0.333454,6.31442,5.853,170.171,82.4617,8.16027,0.635092,65.0,17.0,21.0
8.3294,10.0806,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,718.439,0.045294,477.675,10.0431,,1.02909,1.33976,155.576,232.483,99.435,0.923067,5.79067,2.1113,122.874,60.3768,11.2789,1.07778,56.0,16.0,22.0
9.95574,8.53682,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,380.256,0.045967,674.938,4.96866,,0.467391,0.340032,115.83,105.008,45.6122,0.453396,6.50527,8.84931,91.471,37.0548,4.94321,1.19219,61.0,23.0,18.0
7.67038,9.92063,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1354.54,0.047101,833.014,9.12523,,1.11728,0.47978,173.134,219.454,29.8922,0.727617,5.25877,3.23118,133.65,32.5829,9.52188,1.28179,60.0,18.0,25.0
7.59995,11.07815,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,737.511,0.049102,933.625,5.90225,,0.942957,0.507357,124.782,134.755,63.6929,0.468516,6.10696,5.47367,59.1973,51.7495,6.83177,1.28096,58.0,26.0,18.0
9.69645,10.20401,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,585.722,0.052727,320.791,4.14436,,0.458644,0.409757,112.691,95.493,30.2328,0.395882,5.69681,8.54059,116.299,17.9075,4.12444,1.20613,61.0,16.0,18.0
11.37429,9.14437,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,538.709,0.053264,1197.27,10.9627,,1.17919,0.635378,131.89,171.289,91.7268,0.79172,6.49878,6.59701,90.874,38.0087,6.52793,1.66476,55.0,22.0,21.0
8.22692,9.98393,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,703.487,0.054438,502.724,12.4285,,1.18102,1.08724,150.755,313.566,90.2032,1.54439,5.78686,2.90696,72.1053,75.3971,10.3526,1.60304,58.0,16.0,23.0
9.17841,9.55968,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,633.664,0.054538,191.824,7.80555,,0.619774,0.852842,155.476,177.29,59.1129,1.03275,5.2157,2.99794,93.703,32.2468,7.06674,1.36558,63.0,13.0,24.0
8.30117,9.95276,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,956.796,0.054715,244.093,10.1737,,1.16634,1.13535,171.478,301.374,61.5736,0.937271,5.45857,2.14437,146.987,72.3259,11.3358,1.05106,55.0,20.0,21.0
8.30529,10.0103,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,699.964,0.055851,581.674,15.1432,,1.14882,1.04944,170.628,214.68,65.6829,1.82649,6.24755,3.92289,74.973,51.5959,12.5419,2.16867,57.0,16.0,21.0
9.06275,8.52342,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1269.86,0.056692,1418.44,13.8495,,1.28414,0.56942,222.73,214.181,40.2849,1.37473,5.86846,4.23684,202.003,40.1734,8.29004,1.01032,60.0,20.0,16.0
8.59237,10.79551,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,833.664,0.058336,575.835,9.56653,,1.46158,0.631034,144.006,122.868,52.1112,0.751144,5.51929,3.75849,65.225,41.3352,8.72282,1.21317,54.0,23.0,24.0
8.25168,11.10012,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,789.412,0.059594,866.926,4.66672,,1.15435,0.585361,183.379,173.873,97.3038,0.412344,6.0359,6.08002,63.5178,28.5069,6.76211,1.12565,53.0,28.0,22.0
11.64427,9.01279,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,617.298,0.060673,610.443,6.08154,,0.698041,0.713099,105.169,133.952,58.2288,0.351115,6.284,11.3789,97.6987,32.1726,11.0157,1.49921,64.0,16.0,17.0
8.23684,10.00101,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,1085.99,0.062165,655.711,7.62256,,1.29667,0.649723,95.491,192.884,45.9198,0.711166,5.24241,1.42895,103.104,135.13,22.0409,0.972402,53.0,19.0,23.0
4.81228,9.16495,01/01/2008,31/12/2018,afsis_wetchem https://www.isda-africa.com/posts/2023-03-16-soil-data-release/,20,0,306.569,0.063804,184.573,4.60502,,0.788785,0.93535,139.074,64.4884,36.1549,0.536957,6.19146,8.00957,86.5611,36.0149,5.93612,1.33951,63.0,18.0,14.0
