longitude,latitude,Area,Soil group,Land class,Soil type,pH,SOC,Nitrogen,Potassium,Phosphorus,Sulfur,Boron,Zinc,Sand,Silt,Clay
5.39314,9.53927,isda,isda,isda,isda,5.85557,6.76644,0.34698,43.5746,6.7854,5.92654,0.0253966,1.13285,64.0,21.0,15.0
7.35608,10.52598,isda,isda,isda,isda,5.78076,7.89136,0.404283,73.2742,2.11607,6.02325,0.0254222,1.24733,67.0,20.0,15.0
7.60667,11.08017,isda,isda,isda,isda,5.72657,6.97844,0.599881,76.1989,9.65985,4.932,0.0254393,1.01831,60.0,25.0,17.0
8.5626,9.38469,isda,isda,isda,isda,5.66746,13.792,0.776705,88.8624,3.3214,9.34408,0.0254697,1.22052,54.0,21.0,25.0
7.73844,9.51287,isda,isda,isda,isda,5.75202,5.5403,0.424814,65.6267,2.2969,6.61229,0.0255957,0.992335,61.0,18.0,20.0
4.55698,9.85551,isda,isda,isda,isda,6.37709,3.74943,0.312638,74.3558,8.60884,6.16492,0.0256812,0.866945,66.0,21.0,14.0
8.51252,8.46778,isda,isda,isda,isda,5.72035,9.42763,0.657094,81.5363,2.18594,7.7728,0.0257249,0.814432,74.0,16.0,12.0
8.26922,9.97479,isda,isda,isda,isda,5.82204,4.96788,0.292392,112.187,4.88155,8.89983,0.0257787,1.53296,53.0,17.0,22.0
11.3823,9.13394,isda,isda,isda,isda,5.90341,2.0633,0.238672,72.6462,16.0491,4.29642,0.0257896,0.843298,64.0,20.0,19.0
8.60225,10.1885,isda,isda,isda,isda,5.78093,9.71775,0.566351,96.8597,2.1669,7.05889,0.0258539,1.22115,56.0,20.0,22.0
9.21828,9.524,isda,isda,isda,isda,5.87824,7.84764,0.641738,94.6986,4.85472,5.00952,0.0258551,1.25792,61.0,16.0,22.0
7.92088,11.49786,isda,isda,isda,isda,6.0048,9.23131,0.770722,79.5091,5.71707,5.9095,0.0259033,1.27041,60.0,22.0,17.0
8.24863,11.1021,isda,isda,isda,isda,6.10718,6.52311,0.583385,101.322,6.73267,5.93844,0.0260316,1.23342,44.0,29.0,27.0
6.59096,9.36306,isda,isda,isda,isda,6.40728,5.55203,0.243005,84.6788,4.79577,5.54639,0.0260455,1.34312,70.0,13.0,13.0
8.32115,11.13472,isda,isda,isda,isda,6.02214,6.35936,0.30758,56.7687,5.42883,6.59494,0.0260474,1.21024,60.0,24.0,21.0
7.92406,11.50281,isda,isda,isda,isda,5.62574,5.05826,0.450887,71.5596,5.14756,5.5695,0.0261655,1.22988,60.0,22.0,20.0
4.83312,9.19545,isda,isda,isda,isda,5.68531,7.3316,0.576215,171.723,6.70927,7.20371,0.0263197,1.30539,66.0,18.0,13.0
11.38777,9.14721,isda,isda,isda,isda,5.89134,10.0167,0.589712,92.3329,8.29392,6.11088,0.0264016,1.6201,60.0,21.0,20.0
8.21865,11.09802,isda,isda,isda,isda,5.86693,5.17971,0.470387,63.9247,6.86618,5.89801,0.0264321,1.27505,50.0,27.0,24.0
5.56177,8.99716,isda,isda,isda,isda,6.79739,9.2065,0.471762,52.0836,17.354,4.84625,0.0264372,1.12623,64.0,19.0,17.0
8.23817,11.07733,isda,isda,isda,isda,5.92167,10.7402,0.598441,92.2474,4.08338,7.70677,0.0265011,1.33363,53.0,27.0,24.0
7.68105,11.55668,isda,isda,isda,isda,6.17485,4.8594,0.296997,70.6235,5.4527,6.27071,0.0265077,0.820138,61.0,23.0,20.0
8.58478,10.78945,isda,isda,isda,isda,5.50371,4.7058,0.557217,10.4681,5.03172,6.40683,0.0265797,0.757222,49.0,23.0,24.0
8.59016,10.18573,isda,isda,isda,isda,5.09707,7.80549,0.505058,79.4916,4.24564,8.18511,0.0266347,1.42213,55.0,21.0,21.0
6.07343,9.4761,isda,isda,isda,isda,6.27755,5.62149,0.327445,65.6267,2.87619,6.13896,0.0266363,0.795396,67.0,18.0,13.0
7.07077,11.55082,isda,isda,isda,isda,5.92911,6.87742,0.523155,118.504,1.99125,10.3695,0.0266687,1.52176,57.0,25.0,20.0
9.01055,9.90357,isda,isda,isda,isda,5.84714,5.14214,0.434274,68.3862,6.92271,6.3793,0.0267469,1.04208,50.0,21.0,24.0
4.47003,10.9198,isda,isda,isda,isda,5.81676,6.09386,0.40758,98.5608,5.3731,6.18929,0.0268292,1.655,72.0,13.0,13.0
8.51233,8.4611,isda,isda,isda,isda,6.03031,3.49886,0.25982,52.2655,4.54151,6.62481,0.0269309,1.0827,70.0,15.0,11.0
7.97093,11.53905,isda,isda,isda,isda,5.65655,4.51276,0.387581,71.5596,4.12333,7.33155,0.0269391,1.20073,64.0,21.0,17.0
6.51217,8.53054,isda,isda,isda,isda,6.84684,6.74978,0.386927,40.6616,13.7157,4.73317,0.0269654,1.319,65.0,22.0,16.0
8.40117,10.06546,isda,isda,isda,isda,5.18985,12.6969,0.53327,4.05753,3.23895,23.7181,0.0270279,0.553203,55.0,21.0,24.0
7.63237,9.9507,isda,isda,isda,isda,5.51456,4.72568,0.618722,38.1858,3.9214,11.4933,0.0270519,0.745015,60.0,19.0,22.0
9.10331,11.2768,isda,isda,isda,isda,6.47498,7.02748,0.352553,111.519,3.6517,5.42749,0.0270844,1.35967,62.0,18.0,18.0
5.35687,9.52003,isda,isda,isda,isda,5.88877,6.92958,0.442636,73.5591,8.39831,7.71451,0.0271047,1.08107,66.0,25.0,15.0
8.23424,9.99904,isda,isda,isda,isda,5.68106,11.1696,0.878757,43.4204,4.91326,6.10038,0.0271084,1.38822,49.0,22.0,26.0
11.39401,9.16347,isda,isda,isda,isda,5.69412,7.7735,0.395653,93.3886,3.74647,5.6282,0.0271882,0.772566,51.0,24.0,24.0
9.12482,11.21667,isda,isda,isda,isda,6.28924,4.87932,0.384178,35.1989,4.0353,6.52213,0.0272154,0.804594,59.0,19.0,22.0
10.41264,10.67523,isda,isda,isda,isda,4.847,15.2119,1.33877,105.109,4.65653,8.78921,0.0272323,2.214,63.0,18.0,18.0
8.19865,11.04487,isda,isda,isda,isda,5.72586,7.2085,0.608128,76.2764,2.12406,8.5688,0.0272449,1.18287,57.0,24.0,21.0
10.0396,9.9314,isda,isda,isda,isda,5.79184,4.6497,0.362275,61.5808,6.70626,4.55149,0.0272917,1.18896,67.0,16.0,18.0
9.18076,9.52426,isda,isda,isda,isda,5.93674,9.83562,0.759638,123.35,4.57407,10.0411,0.0273145,1.11141,59.0,17.0,24.0
9.03775,8.54693,isda,isda,isda,isda,5.70387,11.7,0.871054,93.3886,7.30028,5.35433,0.0273939,1.6801,60.0,20.0,17.0
8.31501,11.16934,isda,isda,isda,isda,5.981,5.05872,0.65011,117.266,3.19071,7.47227,0.0274268,1.65159,55.0,24.0,22.0
9.41388,8.95279,isda,isda,isda,isda,5.33884,7.40698,0.590772,95.454,6.18246,7.3748,0.0274509,1.43191,56.0,19.0,23.0
9.12866,8.37761,isda,isda,isda,isda,6.43673,8.14136,0.489193,107.33,6.71423,5.3464,0.0274575,0.834774,66.0,20.0,19.0
8.6339,9.65263,isda,isda,isda,isda,5.39135,14.9952,1.45051,102.851,3.39003,13.1349,0.0274765,1.045,44.0,25.0,28.0
9.03071,8.54036,isda,isda,isda,isda,5.62499,4.96061,0.261191,70.8273,6.66675,5.12648,0.0275285,1.09327,61.0,22.0,17.0
8.59725,10.81381,isda,isda,isda,isda,5.99092,4.30706,0.245622,72.8297,7.19909,4.58245,0.0275331,1.22642,58.0,21.0,20.0
7.11206,11.61469,isda,isda,isda,isda,5.87309,8.84498,0.426636,112.492,2.3015,4.95913,0.0275577,0.974852,53.0,24.0,21.0
6.98195,11.10876,isda,isda,isda,isda,5.59037,5.76618,0.607741,51.5098,2.67515,8.93742,0.0275664,1.31226,61.0,24.0,17.0
8.31802,11.16289,isda,isda,isda,isda,6.14705,6.49662,0.367083,62.4946,3.94142,5.65161,0.0276583,1.67264,52.0,25.0,23.0
8.28228,10.00759,isda,isda,isda,isda,6.27801,6.80314,0.393075,39.8247,4.65862,7.51863,0.0276709,1.91684,55.0,16.0,24.0
8.32856,10.06388,isda,isda,isda,isda,5.56353,5.61842,0.661332,93.0311,2.31324,10.8258,0.0276717,1.38478,55.0,17.0,22.0
8.30834,9.98072,isda,isda,isda,isda,6.5282,5.36459,0.405601,97.8409,3.5146,9.44484,0.0277158,1.15287,63.0,17.0,22.0
8.28455,10.01364,isda,isda,isda,isda,6.19577,6.82793,0.367614,79.778,6.88052,5.00006,0.0277258,1.15077,62.0,15.0,22.0
7.93948,11.46581,isda,isda,isda,isda,5.87815,6.1693,0.519874,93.0184,5.82433,5.94839,0.0277433,1.30511,59.0,23.0,17.0
7.97547,11.54001,isda,isda,isda,isda,5.70424,5.77727,0.276922,74.1603,2.15212,7.51008,0.0277519,0.855837,60.0,21.0,18.0
11.38237,9.12638,isda,isda,isda,isda,6.13776,4.10419,0.335232,68.8242,14.221,3.37249,0.0277802,0.926129,66.0,18.0,15.0
6.51231,9.36418,isda,isda,isda,isda,5.19995,9.32864,0.813012,128.453,5.76818,7.24523,0.0277956,1.1078,66.0,17.0,12.0
10.44931,10.63113,isda,isda,isda,isda,5.70106,4.66528,0.336218,51.3337,3.34969,6.37002,0.0278677,1.12825,64.0,19.0,21.0
8.36739,8.95463,isda,isda,isda,isda,5.8302,9.52825,0.641538,90.0024,3.06858,7.55726,0.0278975,1.67228,62.0,16.0,21.0
11.38763,9.12653,isda,isda,isda,isda,6.45093,5.06327,0.326778,70.983,5.88954,4.81148,0.0279094,1.03714,63.0,20.0,16.0
5.03387,10.29392,isda,isda,isda,isda,5.89499,7.56577,0.380093,63.5178,6.59431,5.45554,0.0280977,1.6717,69.0,20.0,14.0
4.43653,10.92237,isda,isda,isda,isda,5.86395,5.1382,0.573671,122.351,10.5067,5.51533,0.0281186,1.49192,73.0,13.0,15.0
7.62113,11.08199,isda,isda,isda,isda,5.81683,4.64361,0.600726,63.0499,3.22449,5.65831,0.0281508,0.98533,56.0,26.0,20.0
9.22197,10.30817,isda,isda,isda,isda,5.31773,14.355,1.00471,123.925,5.8049,9.63278,0.0282146,1.75563,60.0,20.0,23.0
8.83353,8.18283,isda,isda,isda,isda,6.3283,8.84296,0.40212,92.3329,5.94321,4.64152,0.0283168,1.10714,63.0,19.0,16.0
11.69856,9.01919,isda,isda,isda,isda,5.12644,10.6002,0.962718,139.896,11.8484,13.7128,0.0283872,1.56939,65.0,17.0,16.0
6.59382,9.3665,isda,isda,isda,isda,6.16576,5.74625,0.444693,76.6964,14.6379,4.58198,0.0284116,1.45211,70.0,15.0,15.0
11.38684,9.1309,isda,isda,isda,isda,6.33958,3.79469,0.336621,68.2642,13.3186,4.2971,0.0284515,1.04288,61.0,21.0,19.0
9.7396,10.18304,isda,isda,isda,isda,6.37736,4.18832,0.336959,87.5444,19.9873,4.82431,0.0284554,1.05492,65.0,18.0,19.0
9.71382,10.17373,isda,isda,isda,isda,6.1674,4.46597,0.354037,147.299,12.2096,5.87171,0.0284875,1.07358,61.0,18.0,20.0
11.08309,8.98196,isda,isda,isda,isda,5.4734,7.46445,0.442531,156.273,4.6729,7.58088,0.0285122,1.49956,44.0,28.0,26.0
11.35261,9.131,isda,isda,isda,isda,6.65328,7.61524,0.2624,92.3329,5.90827,4.9847,0.0285129,1.06682,55.0,26.0,22.0
9.00643,9.9055,isda,isda,isda,isda,5.6307,9.41784,0.562858,65.225,7.31621,7.01883,0.0286373,1.84116,49.0,20.0,25.0
8.27965,10.00684,isda,isda,isda,isda,5.81633,5.73074,0.418456,93.8956,3.99689,8.25361,0.0286384,0.765792,57.0,16.0,22.0
8.97066,9.60008,isda,isda,isda,isda,5.42405,5.88752,0.58897,130.84,4.0058,10.8404,0.0286533,1.04163,51.0,19.0,28.0
4.54071,9.90337,isda,isda,isda,isda,6.04443,4.11382,0.2631,76.6897,13.4301,6.50745,0.0286756,1.10615,68.0,20.0,14.0
8.8198,9.29079,isda,isda,isda,isda,5.28827,10.2001,1.11698,19.836,2.62398,11.7487,0.0287081,0.63046,51.0,18.0,27.0
11.03897,8.97938,isda,isda,isda,isda,5.57239,8.39401,0.375659,110.298,2.66248,7.2431,0.0287675,1.40162,46.0,24.0,21.0
9.20885,9.50566,isda,isda,isda,isda,5.10491,7.11026,0.525816,109.051,4.171,7.65446,0.0287806,1.21084,53.0,17.0,26.0
6.96721,11.12035,isda,isda,isda,isda,5.74717,8.82337,0.859555,76.2764,2.99765,6.00623,0.0287841,0.766609,64.0,22.0,16.0
9.12867,11.21895,isda,isda,isda,isda,6.00377,5.0932,0.503514,10.8072,2.75003,6.8695,0.0288686,0.692573,63.0,18.0,18.0
7.74603,9.54228,isda,isda,isda,isda,6.09185,6.19818,0.338209,109.383,1.97538,5.70691,0.0291073,0.742188,61.0,19.0,20.0
9.95323,8.54833,isda,isda,isda,isda,5.90786,6.34526,0.436611,92.5448,7.36017,6.54467,0.0291164,1.38914,60.0,24.0,16.0
9.96246,8.57449,isda,isda,isda,isda,6.0319,7.40298,0.533461,91.471,8.08367,6.97223,0.0291787,1.17785,54.0,23.0,19.0
9.69706,10.1846,isda,isda,isda,isda,5.51202,4.93614,0.462514,120.353,6.97222,4.53308,0.0292124,1.5011,57.0,20.0,22.0
8.18156,8.07496,isda,isda,isda,isda,6.10285,14.9919,0.797845,60.248,6.22749,6.07392,0.0292213,1.61505,61.0,19.0,15.0
8.14777,8.11544,isda,isda,isda,isda,5.60856,9.85964,0.558948,91.9596,3.00897,6.50408,0.0292312,1.10938,56.0,22.0,21.0
8.16655,8.07951,isda,isda,isda,isda,6.21358,8.59896,0.597394,68.4276,6.49228,6.67818,0.0292532,0.969999,66.0,18.0,14.0
9.85465,9.02177,isda,isda,isda,isda,6.86533,4.59215,0.3643,93.1049,8.27943,4.36156,0.0292717,1.4976,62.0,19.0,18.0
9.15857,9.56103,isda,isda,isda,isda,6.04068,11.548,0.906539,80.7349,3.83614,8.76507,0.0292805,1.69113,65.0,15.0,23.0
6.35672,9.70411,isda,isda,isda,isda,5.70286,8.5635,1.19354,14.1884,5.95267,11.5078,0.0293043,0.96782,68.0,14.0,16.0
8.6146,10.79058,isda,isda,isda,isda,5.25895,6.29823,0.723921,15.6239,5.18986,6.68166,0.0293473,1.43444,55.0,23.0,21.0
5.52707,8.9783,isda,isda,isda,isda,5.4515,8.25465,0.971249,51.0378,4.88388,8.65051,0.0293692,1.10719,47.0,24.0,26.0
7.10748,11.60606,isda,isda,isda,isda,6.58066,5.45096,0.237826,139.484,4.18044,5.70631,0.0294295,1.45614,61.0,22.0,20.0
8.46627,8.44461,isda,isda,isda,isda,5.65008,8.47189,0.40662,82.0513,3.73082,6.59472,0.0294958,0.883472,64.0,18.0,14.0
7.61917,11.08208,isda,isda,isda,isda,5.18843,6.62826,0.528851,80.5526,5.71694,5.47698,0.0295125,1.43069,57.0,26.0,21.0
4.48565,10.98403,isda,isda,isda,isda,6.36889,5.70704,0.572689,90.997,9.71468,6.04882,0.0295295,1.46806,66.0,17.0,17.0
7.61718,9.9778,isda,isda,isda,isda,5.51492,7.24923,0.685021,17.6847,4.11215,8.846,0.0295804,1.1851,56.0,19.0,23.0
9.37656,8.91679,isda,isda,isda,isda,6.55489,3.85525,0.239343,69.7858,4.40152,3.66918,0.0297595,0.976303,59.0,18.0,19.0
9.22462,9.56923,isda,isda,isda,isda,5.919,5.5198,0.300024,50.5481,3.24836,5.17607,0.0297736,1.07183,55.0,18.0,24.0
9.19182,9.5722,isda,isda,isda,isda,5.94651,7.7002,0.646256,109.396,6.38862,5.65825,0.0299193,1.46614,61.0,15.0,23.0
8.53212,8.46224,isda,isda,isda,isda,5.42334,6.83706,0.339532,70.9915,4.00338,8.54995,0.0301146,0.974918,67.0,18.0,16.0
5.41769,10.64926,isda,isda,isda,isda,5.54952,6.62635,0.464114,105.062,8.89988,11.0998,0.0302074,1.08564,66.0,17.0,15.0
8.31008,11.1469,isda,isda,isda,isda,6.29809,5.3875,0.460984,57.5633,2.69198,8.3113,0.0303559,1.11776,53.0,26.0,23.0
8.57775,10.80254,isda,isda,isda,isda,6.06908,3.37811,0.546391,13.1993,4.68489,7.91426,0.0304763,1.18224,59.0,21.0,21.0
9.90687,8.60338,isda,isda,isda,isda,6.72926,9.25994,0.621194,92.3329,8.51532,7.44607,0.0305087,1.43852,68.0,23.0,16.0
7.75063,9.5433,isda,isda,isda,isda,5.56168,6.27451,0.468727,93.5261,2.53175,5.51071,0.0305217,1.07802,59.0,19.0,24.0
8.56535,9.32774,isda,isda,isda,isda,5.96139,7.72914,0.617698,75.7467,5.31902,8.21089,0.0305384,1.19194,56.0,18.0,24.0
9.3543,8.94703,isda,isda,isda,isda,6.28216,5.47667,0.300452,70.8273,3.78004,4.13161,0.0305486,0.94077,62.0,19.0,22.0
9.70175,10.17644,isda,isda,isda,isda,6.13621,4.56325,0.355257,116.152,6.23109,4.25048,0.0305824,1.11068,58.0,19.0,21.0
6.96994,11.1292,isda,isda,isda,isda,6.0722,6.13914,0.486923,20.9822,3.52034,7.73744,0.0306754,0.672596,59.0,21.0,17.0
8.32423,10.08752,isda,isda,isda,isda,5.92323,10.6005,0.808924,72.4513,2.31047,7.76797,0.0308006,0.822539,52.0,17.0,23.0
5.53171,8.98627,isda,isda,isda,isda,5.26446,6.59584,0.923503,105.096,6.38268,14.7013,0.0308783,0.823557,52.0,22.0,24.0
5.36612,9.50965,isda,isda,isda,isda,5.96892,6.1238,0.50022,65.225,5.40617,6.48448,0.0309101,0.929109,68.0,21.0,16.0
5.44002,10.01709,isda,isda,isda,isda,5.57898,6.52657,0.477618,78.9495,1.60708,6.44966,0.0309243,0.963822,68.0,18.0,15.0
8.56719,9.37374,isda,isda,isda,isda,5.12547,16.2407,1.30784,132.596,4.26018,9.97392,0.0309803,1.1192,55.0,21.0,25.0
11.3715,9.14635,isda,isda,isda,isda,5.87837,5.27023,0.378772,91.471,5.63827,5.71377,0.0309894,1.28291,55.0,22.0,22.0
8.27723,11.09021,isda,isda,isda,isda,5.88327,6.07893,0.575613,73.459,3.23745,6.81137,0.0310572,1.30698,53.0,26.0,22.0
8.22846,11.04874,isda,isda,isda,isda,5.90973,4.45203,0.319287,49.3059,3.75003,5.87131,0.0310824,1.07261,54.0,27.0,20.0
9.9633,8.5778,isda,isda,isda,isda,5.81979,8.30004,0.587081,91.3979,8.8346,5.82852,0.0311302,1.29956,60.0,21.0,18.0
7.61969,9.97799,isda,isda,isda,isda,5.42518,12.2857,1.32138,122.611,1.23895,9.71337,0.0312551,1.44599,55.0,19.0,23.0
5.40609,10.0109,isda,isda,isda,isda,6.21105,8.79458,0.452283,73.5591,2.39714,5.76282,0.0312758,1.00415,69.0,18.0,14.0
6.34789,9.65242,isda,isda,isda,isda,5.80147,14.4421,1.32098,90.4276,7.27047,6.89922,0.0312925,1.529,65.0,16.0,16.0
6.34577,9.69243,isda,isda,isda,isda,5.57785,7.95158,0.937379,83.3271,2.09326,7.07995,0.0312936,1.05965,64.0,15.0,15.0
4.51965,9.847,isda,isda,isda,isda,5.77107,5.33998,0.429752,122.008,15.1795,4.94454,0.0313778,1.37616,62.0,19.0,14.0
8.23307,11.04348,isda,isda,isda,isda,6.146,8.05906,0.746489,67.4948,3.68897,8.41755,0.0314138,1.19012,54.0,25.0,21.0
5.51942,8.97003,isda,isda,isda,isda,5.5268,6.76299,0.721117,32.9504,3.07892,6.11099,0.0314618,0.556208,50.0,22.0,27.0
11.38793,9.15762,isda,isda,isda,isda,5.59093,4.7839,0.263672,73.2597,6.92964,4.01637,0.0314785,0.799139,51.0,24.0,23.0
7.08236,11.615,isda,isda,isda,isda,6.24733,7.14443,0.382878,93.5608,3.11526,4.28457,0.0314941,0.922571,55.0,25.0,20.0
4.48235,10.94476,isda,isda,isda,isda,6.28364,14.327,1.54914,161.564,5.26065,5.00587,0.0316118,1.31175,69.0,17.0,15.0
5.46704,9.95482,isda,isda,isda,isda,6.43465,7.51944,0.391384,80.3245,2.6722,6.70181,0.0318317,1.36587,64.0,19.0,14.0
9.96863,8.57288,isda,isda,isda,isda,5.95517,6.1896,0.357167,91.471,8.09203,6.62505,0.0320858,1.06985,56.0,24.0,20.0
4.44998,10.99999,isda,isda,isda,isda,5.89657,6.25209,0.502039,96.4494,9.29278,9.42022,0.0321313,1.00906,73.0,12.0,14.0
9.71115,10.15575,isda,isda,isda,isda,6.21915,3.57082,0.289813,119.047,9.69465,4.48818,0.0321922,1.201,61.0,18.0,22.0
9.69615,10.16446,isda,isda,isda,isda,6.00693,4.90089,0.346628,101.512,6.46397,7.15055,0.0322361,1.59865,64.0,17.0,19.0
9.12472,11.22263,isda,isda,isda,isda,6.27144,6.00189,0.539687,10.8072,3.68706,6.0412,0.0322706,0.701391,65.0,19.0,17.0
7.09743,11.61078,isda,isda,isda,isda,6.23124,6.88337,0.586665,106.657,2.2918,8.98066,0.0323192,1.62594,58.0,22.0,21.0
5.4117,10.65365,isda,isda,isda,isda,6.21976,8.20973,0.442053,80.3245,8.8548,6.66798,0.0323742,1.13949,71.0,16.0,15.0
9.16839,11.24343,isda,isda,isda,isda,5.97098,3.89291,0.426409,40.8487,6.74518,5.67144,0.0324128,0.972564,60.0,19.0,21.0
7.59128,9.9923,isda,isda,isda,isda,5.60028,16.2911,1.32292,145.957,1.75342,13.8196,0.0324685,1.23004,57.0,19.0,22.0
9.00546,9.88653,isda,isda,isda,isda,4.98337,8.25693,0.540886,104.942,2.25841,11.9723,0.0325883,0.735425,55.0,20.0,26.0
7.09186,11.61347,isda,isda,isda,isda,5.87631,6.41775,0.329389,75.5641,2.56234,6.90008,0.0326587,0.907369,54.0,25.0,19.0
5.56742,8.9935,isda,isda,isda,isda,6.06713,11.3517,0.74652,39.8273,8.51547,6.56222,0.0326622,0.940825,66.0,22.0,15.0
9.16718,8.37592,isda,isda,isda,isda,6.32789,4.21379,0.414165,36.8834,9.57955,4.8071,0.0326764,0.644222,64.0,20.0,15.0
6.52642,9.40174,isda,isda,isda,isda,6.48844,3.4423,0.413428,98.4926,15.6701,7.40081,0.0326779,0.87798,69.0,18.0,13.0
8.83768,8.16863,isda,isda,isda,isda,6.40723,5.99207,0.427553,92.5448,8.96947,5.4436,0.0327124,1.43961,68.0,18.0,14.0
5.08556,10.24428,isda,isda,isda,isda,5.8978,5.03957,0.403041,92.7484,16.3005,5.91131,0.0327254,0.95134,55.0,23.0,18.0
8.31907,11.12218,isda,isda,isda,isda,6.12593,6.67617,0.458667,93.9147,2.74645,7.31415,0.0327583,0.998845,54.0,25.0,21.0
11.64479,9.02798,isda,isda,isda,isda,6.17016,9.62856,0.951572,129.748,11.705,9.6652,0.0327673,1.66617,67.0,17.0,15.0
5.03044,10.22556,isda,isda,isda,isda,5.71701,9.33182,0.473729,106.002,9.6773,7.05919,0.0328551,1.42198,53.0,20.0,20.0
9.38672,8.94957,isda,isda,isda,isda,6.39571,5.78861,0.477882,88.3239,8.53411,5.40185,0.0329221,1.15241,66.0,17.0,18.0
5.35084,9.56669,isda,isda,isda,isda,6.08553,6.32814,0.448601,56.3088,3.60046,5.59962,0.0329796,0.970723,71.0,20.0,15.0
5.98424,10.24165,isda,isda,isda,isda,6.01998,4.60885,0.272167,76.0922,3.07173,5.6662,0.0332287,1.60276,70.0,17.0,13.0
5.03221,10.22488,isda,isda,isda,isda,5.78625,6.25574,0.444188,54.9749,8.24935,5.71968,0.0333486,1.52,68.0,21.0,16.0
8.20813,11.0279,isda,isda,isda,isda,5.67994,7.85891,0.537896,81.6234,5.81879,7.54271,0.0333729,1.32128,54.0,24.0,20.0
9.15985,11.23896,isda,isda,isda,isda,5.53192,7.14113,0.44494,111.034,4.53676,6.94404,0.0334996,1.09441,63.0,18.0,18.0
9.18209,8.37612,isda,isda,isda,isda,6.14238,9.7999,0.735386,90.402,6.80791,7.43289,0.0335748,1.00305,65.0,20.0,16.0
8.20979,11.02554,isda,isda,isda,isda,5.95656,9.45179,0.626564,61.4053,3.85521,8.38629,0.0335873,1.62325,56.0,23.0,21.0
7.62066,11.545,isda,isda,isda,isda,5.76989,8.43055,0.488199,50.6766,6.13286,6.40933,0.0336095,1.48778,63.0,19.0,19.0
9.37846,8.92488,isda,isda,isda,isda,6.2049,6.98238,0.458793,94.6167,10.2436,4.52919,0.0337014,1.3745,64.0,17.0,19.0
9.70749,10.16358,isda,isda,isda,isda,5.91974,2.86773,0.193122,102.347,4.98749,8.23979,0.0337161,1.03037,56.0,21.0,21.0
6.51265,9.36631,isda,isda,isda,isda,6.17368,4.38843,0.285875,59.2483,6.72881,3.55602,0.0337977,0.706664,67.0,15.0,12.0
8.56873,9.39377,isda,isda,isda,isda,5.8716,15.1463,1.11356,148.751,2.76486,9.82529,0.0338125,1.75634,56.0,21.0,24.0
8.59527,9.39215,isda,isda,isda,isda,5.93908,13.6449,1.0747,58.6493,7.3526,11.7376,0.0338677,1.46399,49.0,21.0,24.0
7.65639,9.93556,isda,isda,isda,isda,5.49763,6.91268,0.702056,16.9236,5.67733,6.42168,0.0338751,1.01826,54.0,18.0,24.0
9.91353,8.54425,isda,isda,isda,isda,5.65189,7.94792,0.492506,93.566,6.71384,6.50929,0.0339266,0.855981,62.0,21.0,19.0
4.47374,9.86677,isda,isda,isda,isda,5.66582,8.49992,0.945474,195.518,19.8254,9.32847,0.0339304,1.31848,59.0,21.0,19.0
8.31049,11.15225,isda,isda,isda,isda,6.43597,7.38722,0.467365,72.643,3.68401,7.94682,0.0340379,1.34385,59.0,25.0,20.0
8.52796,9.32914,isda,isda,isda,isda,6.74807,5.88853,0.378409,63.0499,5.39645,6.01153,0.0340924,1.29476,58.0,16.0,23.0
10.01328,9.93197,isda,isda,isda,isda,6.52357,7.05379,0.461712,183.203,5.15262,5.86171,0.0343279,1.48214,63.0,17.0,20.0
6.11271,9.65332,isda,isda,isda,isda,6.03411,3.98366,0.21984,72.6605,3.72664,6.23771,0.0343286,1.2847,53.0,22.0,24.0
5.9511,10.27239,isda,isda,isda,isda,7.23476,6.49474,0.488809,98.9031,14.3327,5.13942,0.0343683,1.13671,68.0,19.0,13.0
8.61747,10.15041,isda,isda,isda,isda,6.05358,12.5818,0.924232,154.266,4.63157,8.20504,0.0343859,1.51913,44.0,26.0,26.0
11.37818,9.15136,isda,isda,isda,isda,5.63314,5.0239,0.411107,93.9147,4.70455,4.72279,0.0344412,1.50619,50.0,23.0,25.0
6.04274,9.64149,isda,isda,isda,isda,6.21548,6.75226,0.491155,69.4484,3.99617,6.07342,0.0344716,1.16682,65.0,18.0,14.0
7.08882,11.53552,isda,isda,isda,isda,5.92037,6.02056,0.409294,110.338,4.28714,6.34606,0.0344771,1.31213,56.0,26.0,19.0
8.64525,8.37085,isda,isda,isda,isda,5.93998,13.2577,0.865638,63.0499,10.4709,6.77068,0.0345759,2.20966,61.0,18.0,15.0
9.04512,8.55163,isda,isda,isda,isda,5.21047,5.48684,0.60144,92.5487,7.24378,7.61107,0.0347892,0.830288,65.0,20.0,15.0
8.3258,10.06941,isda,isda,isda,isda,5.98821,10.6817,0.876854,105.062,3.81809,10.3637,0.0347946,1.79013,57.0,16.0,22.0
5.43155,9.99328,isda,isda,isda,isda,6.16757,8.80994,0.455332,75.5641,3.03611,6.20761,0.0347974,1.34903,66.0,20.0,13.0
4.55158,9.85176,isda,isda,isda,isda,5.94992,9.0525,0.707818,97.4989,13.9433,10.3613,0.0348458,1.3443,67.0,19.0,13.0
8.54119,9.33367,isda,isda,isda,isda,6.07773,6.90377,0.559456,80.056,3.71486,6.23073,0.0348466,1.24508,59.0,19.0,23.0
7.14606,11.59844,isda,isda,isda,isda,5.93759,6.70953,0.291104,98.0795,3.84233,6.63816,0.0349001,1.25307,59.0,23.0,18.0
