Area,Average_Elevation,Average_Temperature,Boron,Clay,Land class,Mean_Precipitation,Nitrogen,Phosphorus,Potassium,SOC,Sand,Silt,Soil group,Soil type,Sulfur,Zinc,latitude,longitude,pH
Kaduna,638,27.0380188,0.0141096,16,isda,21.22393996,0.0460905,1.76108,0.051274872,0.548238,60,21,isda,isda,7.99422,0.561494,11.08948,6.95259,5.82112
Kaduna,659,27.0380188,0.0306754,17,isda,21.22393996,0.0486923,3.52034,0.053800513,0.613914,59,21,isda,isda,7.73744,0.672596,11.1292,6.96994,6.0722
Kaduna,641,27.0380188,0.0421349,17,isda,21.22393996,0.0561382,2.02808,0.189773333,0.757212,58,21,isda,isda,8.31833,1.01898,11.10496,6.97977,5.84077
Kaduna,658,27.0380188,0.0442888,17,isda,21.22393996,0.045545,2.87681,0.021797513,0.442596,64,21,isda,isda,7.11727,0.444128,11.13394,6.96443,5.42965
Kaduna,662,27.0380188,0.0529999,17,isda,21.22393996,0.0481395,3.07098,0.189773333,0.700523,62,21,isda,isda,8.55307,0.932127,11.10548,6.9729,5.80232
Kaduna,653,27.0380188,0.0607495,17,isda,21.22393996,0.0710021,4.92218,0.337220513,0.746051,63,21,isda,isda,8.43166,1.28677,11.0809,6.94975,5.93113
Kaduna,666,27.0380188,0.0819563,17,isda,21.22393996,0.0770341,1.15756,0.237011538,0.762255,61,21,isda,isda,8.35116,0.809101,11.13357,6.97695,6.15444
Kaduna,660,27.0380188,0.0221397,18,isda,21.22393996,0.0434367,1.34323,0.189773333,0.752917,62,21,isda,isda,9.51445,0.900227,11.13426,6.96722,5.82921
Kaduna,651,27.0380188,0.0207956,19,isda,21.22393996,0.051223,3.25572,0.145898462,0.597079,57,21,isda,isda,6.47949,0.84962,11.08309,6.98812,5.81413
Kaduna,630,27.0380188,0.0912499,19,isda,21.22393996,0.102631,1.8278,0.220036667,1.29032,58,21,isda,isda,14.2757,0.919437,11.09797,6.94982,5.96638
Kaduna,591,27.27532349,0.0172011,21,isda,39.17561471,0.0463911,2.49015,0.185560256,0.715207,52,21,isda,isda,7.81793,1.16106,9.51034,7.74379,6.23765
Kaduna,769,24.74074707,0.0266347,21,isda,36.44930944,0.0505058,4.24564,0.203824615,0.780549,55,21,isda,isda,8.18511,1.42213,10.18573,8.59016,5.09707
Kaduna,770,25.51067505,0.0958631,21,isda,38.01778704,0.0986044,2.40968,0.411692308,1.04525,58,21,isda,isda,11.0494,1.51974,10.09426,8.38105,6.15309
Kaduna,525,25.37548218,0.091709,22,isda,66.15544111,0.0905649,4.02327,0.3032,0.9214,55,21,isda,isda,11.8809,1.24732,9.39221,8.5445,5.31101
Kaduna,785,24.74074707,0.130425,22,isda,36.44930944,0.0652601,5.51864,0.260748718,0.812131,54,21,isda,isda,8.2621,1.65667,10.1835,8.61001,5.97298
Kaduna,786,24.74074707,0.0998829,22,isda,36.44930944,0.0732621,4.75327,0.335971795,0.903756,53,21,isda,isda,6.77868,1.08587,10.15514,8.62126,6.48046
Kaduna,753,25.51067505,0.126093,23,isda,38.01778704,0.120936,2.57264,0.281317949,1.35255,56,21,isda,isda,13.9536,0.72377,10.07722,8.39117,5.40471
Kaduna,776,25.51067505,0.177797,23,isda,38.01778704,0.128921,1.65056,0.406925641,1.33215,58,21,isda,isda,11.6584,1.48976,10.10403,8.37518,5.79279
Kaduna,532,25.37548218,0.179548,23,isda,66.15544111,0.0709906,6.10033,0.235166923,0.954141,56,21,isda,isda,8.75827,1.17662,9.39383,8.56649,6.02123
Kaduna,541,25.37548218,0.0463886,23,isda,66.15544111,0.055584,2.40078,0.180998205,0.633166,55,21,isda,isda,12.4694,1.01081,9.39824,8.56642,5.65687
Kaduna,603,26.49041138,0.0610494,23,isda,56.72860146,0.0869165,1.91956,0.308846154,1.19734,51,21,isda,isda,11.2098,1.96781,9.4725,7.75395,5.42666
Kaduna,616,26.8203064,0.00751558,23,isda,45.02845183,0.027104,1.37719,0.239857949,0.487284,53,21,isda,isda,11.864,1.26243,9.99672,7.59707,5.35453
Kaduna,744,25.51067505,0.140605,24,isda,38.01778704,0.0929349,2.95887,0.468897436,0.894187,48,21,isda,isda,15.0593,1.45229,10.06626,8.39463,5.88263
Kaduna,759,25.51067505,0.0270279,24,isda,38.01778704,0.053327,3.23895,0.010403923,1.26969,55,21,isda,isda,23.7181,0.553203,10.06546,8.40117,5.18985
Kaduna,528,25.37548218,0.0338125,24,isda,66.15544111,0.111356,2.76486,0.381412821,1.51463,56,21,isda,isda,9.82529,1.75634,9.39377,8.56873,5.8716
Kaduna,529,25.37548218,0.0338677,24,isda,66.15544111,0.10747,7.3526,0.150382821,1.36449,49,21,isda,isda,11.7376,1.46399,9.39215,8.59527,5.93908
Kaduna,573,25.37548218,0.0612317,24,isda,66.15544111,0.0567938,16.4218,0.313551282,0.815933,55,21,isda,isda,8.48159,1.5434,9.32787,8.57746,6.24968
Kaduna,736,25.97524414,0.065383,25,isda,45.23062333,0.0841655,1.70771,0.209646667,0.991599,49,21,isda,isda,7.1742,0.872109,9.93517,8.22958,5.73617
Kaduna,534,25.37548218,0.0254697,25,isda,66.15544111,0.0776705,3.3214,0.227852308,1.3792,54,21,isda,isda,9.34408,1.22052,9.38469,8.5626,5.66746
Kaduna,512,25.37548218,0.0309803,25,isda,66.15544111,0.130784,4.26018,0.339989744,1.62407,55,21,isda,isda,9.97392,1.1192,9.37374,8.56719,5.12547
Kaduna,512,25.37548218,0.0753044,25,isda,66.15544111,0.122734,6.14042,0.369730769,1.52631,55,21,isda,isda,13.9037,1.91501,9.37383,8.56722,5.42185
Kaduna,521,25.37548218,0.0682737,27,isda,66.15544111,0.108943,9.91212,0.187660769,1.33319,50,21,isda,isda,10.0614,1.68295,9.39712,8.58916,5.80969
Kaduna,666,27.0380188,0.0563824,15,isda,21.22393996,0.107524,1.4306,0.297669231,1.08992,61,22,isda,isda,8.33692,1.4925,11.13058,6.97234,6.45425
Kaduna,634,27.0380188,0.0192746,16,isda,21.22393996,0.0402518,1.95392,0.174556923,0.552908,60,22,isda,isda,9.0761,1.02859,11.1029,6.98154,5.92949
Kaduna,658,27.0380188,0.0287841,16,isda,21.22393996,0.0859555,2.99765,0.195580513,0.882337,64,22,isda,isda,6.00623,0.766609,11.12035,6.96721,5.74717
Kaduna,656,27.0380188,0.0576546,16,isda,21.22393996,0.0827348,1.64211,0.19075641,0.911532,63,22,isda,isda,6.19992,1.01696,11.13102,6.96473,5.89992
Kaduna,656,27.0380188,0.043462,17,isda,21.22393996,0.0590946,2.12325,0.208639744,0.678852,62,22,isda,isda,7.84251,0.841359,11.07852,6.99166,6.10957
Kaduna,652,27.0380188,0.0102816,17,isda,21.22393996,0.0405521,2.46236,0.185434103,0.68758,61,22,isda,isda,7.63319,0.983683,11.151,6.96359,5.75895
Kaduna,658,27.0380188,0.0161445,17,isda,21.22393996,0.0604629,1.81863,0.184047436,0.845795,64,22,isda,isda,6.78819,0.724791,11.15071,6.96829,5.74756
Kaduna,613,26.29729614,0.0373339,17,isda,17.88225025,0.0386662,3.31202,0.155932564,0.40683,61,22,isda,isda,5.34169,0.98347,11.47098,7.98902,6.05416
Kaduna,599,26.29729614,0.0244962,18,isda,17.88225025,0.0495441,4.3889,0.237294359,0.589045,63,22,isda,isda,5.04468,1.11019,11.47248,7.98497,5.94064
Kaduna,684,26.12423096,0.0409357,18,isda,23.01068231,0.0274114,2.70109,0.12994,0.454813,62,22,isda,isda,5.96107,0.764587,11.08027,7.56771,6.15922
Kaduna,642,27.0380188,0.0579631,18,isda,21.22393996,0.075931,1.95532,0.224298974,0.87948,63,22,isda,isda,9.18338,1.23912,11.09964,6.94664,5.66474
Kaduna,684,26.12423096,0.0123798,19,isda,23.01068231,0.0332201,3.45343,0.126425385,0.428845,58,22,isda,isda,6.13956,1.17046,11.07918,7.56472,6.01613
Kaduna,618,26.29168091,0.0161019,19,isda,19.41038296,0.0416448,2.76056,0.173092821,0.545661,63,22,isda,isda,5.40502,0.830205,11.14323,8.30793,6.08719
Kaduna,636,27.0380188,0.0381678,19,isda,21.22393996,0.0555197,2.06873,0.17541,0.744563,59,22,isda,isda,6.53705,0.956604,11.08963,6.95563,5.82487
Kaduna,642,27.0380188,0.0384323,19,isda,21.22393996,0.0467472,1.4489,0.233686154,0.727167,59,22,isda,isda,7.74981,0.834487,11.14548,6.95787,5.8924
Kaduna,637,27.0380188,0.0503109,19,isda,21.22393996,0.056827,2.82367,0.183765385,0.990981,59,22,isda,isda,12.3544,1.13237,11.11995,6.94854,6.3351
Kaduna,720,26.08422241,0.119198,22,isda,20.43608576,0.0762573,9.58052,0.315397436,0.829528,53,22,isda,isda,14.029,1.67699,10.83724,8.57657,5.7346
Kaduna,764,25.51067505,0.0677665,22,isda,38.01778704,0.0992182,6.49356,0.458610256,0.970887,50,22,isda,isda,10.6959,1.74363,10.08067,8.38951,5.82225
Kaduna,634,26.29168091,0.0689815,22,isda,19.41038296,0.0463531,4.34658,0.240806923,0.663737,53,22,isda,isda,5.7418,1.47187,11.13862,8.32124,5.85599
Kaduna,558,25.37548218,0.035436,23,isda,66.15544111,0.0562848,10.6783,0.261130769,0.734024,53,22,isda,isda,5.6597,1.0403,9.3299,8.5802,6.28778
Kaduna,641,27.0380188,0.292111,23,isda,21.22393996,0.176141,1.2948,0.25026,1.79799,57,22,isda,isda,11.2236,1.80048,11.15582,6.96424,5.65748
Kaduna,710,26.08422241,0.0500469,23,isda,20.43608576,0.0720556,7.63931,0.109195128,0.521499,54,22,isda,isda,7.42347,1.5246,10.83573,8.57616,5.43225
Kaduna,713,26.08422241,0.0980204,23,isda,20.43608576,0.0817953,10.8605,0.499494872,1.17679,52,22,isda,isda,7.59821,1.88078,10.83585,8.57413,5.80807
Kaduna,518,25.37548218,0.02535,24,isda,66.15544111,0.0548534,10.5751,0.234541026,0.515243,52,22,isda,isda,6.40233,1.39651,9.39371,8.58993,6.55941
Kaduna,558,25.37548218,0.118524,24,isda,66.15544111,0.0658876,8.039,0.386020513,0.723313,52,22,isda,isda,5.40909,1.3986,9.32764,8.58259,6.17531
Kaduna,768,24.74074707,0.182802,25,isda,36.44930944,0.0685654,6.25955,0.163481282,0.823198,53,22,isda,isda,6.42015,1.31446,10.18738,8.58995,6.36135
Kaduna,517,25.37548218,0.0446156,25,isda,66.15544111,0.056247,15.7983,0.285487179,0.757858,47,22,isda,isda,3.94865,1.53932,9.39511,8.59076,6.01304
Kaduna,537,25.37548218,0.0623344,25,isda,66.15544111,0.0639083,2.33711,0.23285641,0.959821,52,22,isda,isda,8.79854,1.44616,9.33558,8.56886,5.60318
Kaduna,722,25.97524414,0.0271084,26,isda,45.23062333,0.0878757,4.91326,0.111334359,1.11696,49,22,isda,isda,6.10038,1.38822,9.99904,8.23424,5.68106
Kaduna,780,24.74074707,0.0548714,26,isda,36.44930944,0.056066,3.50622,0.153549231,0.776236,51,22,isda,isda,6.75871,1.2714,10.15352,8.60257,5.99437
Kaduna,655,27.0380188,0.0229938,16,isda,21.22393996,0.0490248,1.35354,0.189773333,0.542321,66,23,isda,isda,6.94016,0.681726,11.13237,6.96641,6.19081
Kaduna,681,26.12423096,0.014623,17,isda,23.01068231,0.0352745,2.14283,0.126602051,0.351528,63,23,isda,isda,6.41818,1.45927,11.07313,7.56476,5.54966
Kaduna,639,27.0380188,0.0158875,17,isda,21.22393996,0.0474371,1.97441,0.193754103,0.876549,59,23,isda,isda,7.04821,1.21836,11.1426,6.95578,5.66197
Kaduna,680,26.12423096,0.0218858,17,isda,23.01068231,0.0456694,2.50731,0.194222308,0.724928,58,23,isda,isda,7.70054,0.966308,11.07223,7.57829,6.13457
Kaduna,692,26.03118286,0.0681429,17,isda,23.16293307,0.0562596,1.64355,0.199944103,0.7952,59,23,isda,isda,6.06571,1.0724,11.02629,8.24656,5.89616
Kaduna,644,27.0380188,0.0830047,17,isda,21.22393996,0.0637708,1.53531,0.247320513,0.752472,59,23,isda,isda,9.48835,0.876531,11.07422,6.98239,6.07183
Kaduna,682,26.12423096,0.011175,18,isda,23.01068231,0.0288286,2.31451,0.161711282,0.337203,53,23,isda,isda,5.2325,1.01101,11.07477,7.58037,6.19139
Kaduna,628,27.0380188,0.127101,18,isda,21.22393996,0.081456,0.898422,0.444510256,0.883115,62,23,isda,isda,8.5368,0.512518,11.09327,6.95312,6.26655
Kaduna,632,27.0380188,0.0530918,18,isda,21.22393996,0.117257,3.56524,0.155361026,1.32389,52,23,isda,isda,8.45512,2.20689,11.11689,6.95212,5.59753
Kaduna,608,26.29729614,0.0660779,18,isda,17.88225025,0.034774,2.14225,0.12994,0.391663,60,23,isda,isda,6.09937,1.15226,11.4742,7.98006,6.28044
Kaduna,605,26.29729614,0.0712721,18,isda,17.88225025,0.0527013,3.71466,0.155932564,0.650456,58,23,isda,isda,6.59645,1.31278,11.47634,7.98319,6.58569
Kaduna,685,26.12423096,0.0109569,19,isda,23.01068231,0.0581923,2.98044,0.194222308,0.72436,61,23,isda,isda,5.79643,0.986014,11.07463,7.6087,5.64776
Kaduna,690,26.03118286,0.0166791,19,isda,23.16293307,0.0303767,4.84809,0.15660359,0.494781,61,23,isda,isda,6.30003,1.3768,11.03308,8.23679,5.80472
Kaduna,618,26.29168091,0.0679455,19,isda,19.41038296,0.0447725,3.41686,0.401876923,0.886088,57,23,isda,isda,7.59123,2.17273,11.17877,8.30075,6.46462
Kaduna,674,26.03118286,0.0828671,19,isda,23.16293307,0.0674322,4.24544,0.209359231,0.971792,58,23,isda,isda,7.69182,1.79959,11.02783,8.20009,6.23812
Kaduna,674,26.03118286,0.0133415,20,isda,23.16293307,0.0380882,2.78784,0.111355128,0.485399,58,23,isda,isda,5.01422,1.1268,11.02514,8.2029,5.99475
Kaduna,616,26.29729614,0.0249813,20,isda,17.88225025,0.0295687,4.09725,0.187845385,0.532427,57,23,isda,isda,4.83378,1.10099,11.45971,7.94086,6.07766
Kaduna,673,26.03118286,0.0511039,20,isda,23.16293307,0.0534092,5.33125,0.162866154,0.694459,55,23,isda,isda,6.59741,1.69617,11.02658,8.20779,5.8208
Kaduna,675,26.03118286,0.0569046,20,isda,23.16293307,0.0452909,1.91522,0.16166641,0.596224,59,23,isda,isda,7.02511,1.49946,11.02912,8.20161,6.19816
Kaduna,629,26.29168091,0.0602482,20,isda,19.41038296,0.0299894,2.66232,0.186607949,0.734131,62,23,isda,isda,5.33992,1.21977,11.13861,8.30146,5.98823
Kaduna,632,26.29168091,0.035893,21,isda,19.41038296,0.049898,14.5806,0.2994,0.841771,56,23,isda,isda,7.38695,1.39128,11.1343,8.3189,6.01539
Kaduna,632,26.29168091,0.108588,21,isda,19.41038296,0.0393404,7.85491,0.298158974,0.643399,58,23,isda,isda,7.09686,1.76143,11.1806,8.27832,5.6984
Kaduna,679,26.03118286,0.0335873,21,isda,23.16293307,0.0626564,3.85521,0.157449487,0.945179,56,23,isda,isda,8.38629,1.62325,11.02554,8.20979,5.95656
Kaduna,628,26.29168091,0.0661132,21,isda,19.41038296,0.0548139,5.4028,0.389207692,0.480284,57,23,isda,isda,9.63192,1.46113,11.13908,8.31928,6.9576
Kaduna,623,26.29168091,0.0219474,22,isda,19.41038296,0.0577402,4.22113,0.215025128,0.66213,61,23,isda,isda,7.5921,1.33216,11.15412,8.31358,6.13435
Kaduna,629,26.29168091,0.0428138,22,isda,19.41038296,0.0529875,7.56807,0.302451282,0.775353,59,23,isda,isda,6.12293,1.76115,11.18016,8.28105,6.2455
Kaduna,785,24.74074707,0.0504545,22,isda,36.44930944,0.0301278,7.32334,0.305817949,0.298562,51,23,isda,isda,5.30465,1.28533,10.14733,8.63889,6.29091
Kaduna,625,26.29168091,0.0726607,22,isda,19.41038296,0.0430338,2.53605,0.44864359,0.714491,58,23,isda,isda,6.53129,1.59194,11.18399,8.28159,6.50471
Kaduna,541,25.37548218,0.08448,23,isda,66.15544111,0.0348295,4.10674,0.201569231,0.581544,54,23,isda,isda,8.03368,0.920181,9.33437,8.56821,5.87529
Kaduna,628,26.29168091,0.0580879,23,isda,19.41038296,0.0448321,3.88011,0.304469231,0.693745,57,23,isda,isda,4.8672,1.44994,11.18203,8.28047,5.88952
Kaduna,781,24.74074707,0.0396028,24,isda,36.44930944,0.0523781,3.80197,0.386925641,0.501477,51,23,isda,isda,7.23683,1.43015,10.15168,8.61336,6.0463
Kaduna,779,24.74074707,0.107378,26,isda,36.44930944,0.161436,7.82687,0.317846154,2.23524,48,23,isda,isda,12.0701,1.23131,10.15137,8.61008,5.70774
Kaduna,639,27.0380188,0.0133362,17,isda,21.22393996,0.0577268,4.55627,0.210165641,1.03142,63,24,isda,isda,6.72164,1.22976,11.09639,6.9477,6.07052
Kaduna,642,27.0380188,0.0275664,17,isda,21.22393996,0.0607741,2.67515,0.13207641,0.576618,61,24,isda,isda,8.93742,1.31226,11.10876,6.98195,5.59037
Kaduna,636,27.0380188,0.0385224,17,isda,21.22393996,0.0764767,1.45202,0.357789744,0.867613,57,24,isda,isda,11.2741,1.24004,11.10602,6.98256,6.05451
Kaduna,689,26.03118286,0.0617034,17,isda,23.16293307,0.0475407,5.1467,0.16724359,0.719301,58,24,isda,isda,5.81241,1.56775,11.03527,8.24069,6.07745
Kaduna,678,26.12423096,0.0240036,19,isda,23.01068231,0.0397921,6.74662,0.185434103,0.64868,56,24,isda,isda,5.87497,1.33828,11.07542,7.56931,5.83785
Kaduna,676,26.03118286,0.0202808,20,isda,23.16293307,0.0433849,5.02117,0.131624872,0.612248,56,24,isda,isda,7.30994,1.17651,11.02871,8.21202,5.86135
Kaduna,680,26.12423096,0.0235173,20,isda,23.01068231,0.0493992,2.08736,0.187594359,0.672228,56,24,isda,isda,6.68259,0.957104,11.07418,7.57739,5.55554
Kaduna,671,26.03118286,0.0333729,20,isda,23.16293307,0.0537896,5.81879,0.209290769,0.785891,54,24,isda,isda,7.54271,1.32128,11.0279,8.20813,5.67994
Kaduna,634,27.0380188,0.0361584,20,isda,21.22393996,0.113322,2.52259,0.184797949,1.43866,54,24,isda,isda,7.03176,1.4377,11.13095,6.95161,5.39509
Kaduna,679,26.03118286,0.0415613,20,isda,23.16293307,0.0464378,1.81027,0.120705641,0.826455,59,24,isda,isda,7.43116,1.28461,11.02325,8.21095,5.41323
Kaduna,642,26.29168091,0.164422,21,isda,19.41038296,0.0648217,2.50469,0.357789744,0.664083,54,24,isda,isda,10.0001,1.86829,11.1333,8.28458,6.32014
Kaduna,635,26.29168091,0.0260474,21,isda,19.41038296,0.030758,5.42883,0.145560769,0.635936,60,24,isda,isda,6.59494,1.21024,11.13472,8.32115,6.02214
Kaduna,657,26.03118286,0.0272449,21,isda,23.16293307,0.0608128,2.12406,0.195580513,0.72085,57,24,isda,isda,8.5688,1.18287,11.04487,8.19865,5.72586
Kaduna,682,26.03118286,0.0399854,21,isda,23.16293307,0.0515455,6.1624,0.156107949,0.747806,57,24,isda,isda,7.53779,1.51395,11.02345,8.21397,5.68822
Kaduna,603,26.29168091,0.0687479,21,isda,19.41038296,0.0358111,4.7545,0.179966923,0.526098,63,24,isda,isda,5.15652,1.43643,11.19194,8.3172,6.31446
Kaduna,673,26.12423096,0.00705327,21,isda,23.01068231,0.0308555,3.89596,0.158667692,0.380945,58,24,isda,isda,4.91226,0.701411,11.07558,7.57261,5.76581
Kaduna,637,26.29168091,0.108019,22,isda,19.41038296,0.0458316,3.05818,0.159995641,0.701351,57,24,isda,isda,6.75009,1.5504,11.13442,8.30248,5.68617
Kaduna,595,26.29168091,0.119637,22,isda,19.41038296,0.0383185,2.86449,0.203846154,0.564806,61,24,isda,isda,6.55797,1.29865,11.19041,8.31815,6.20733
Kaduna,721,26.08422241,0.182698,22,isda,20.43608576,0.091122,6.3305,0.434607692,0.875222,49,24,isda,isda,10.9016,1.32266,10.83803,8.57259,5.74645
Kaduna,614,26.29168091,0.0274268,22,isda,19.41038296,0.065011,3.19071,0.300682051,0.505872,55,24,isda,isda,7.47227,1.65159,11.16934,8.31501,5.981
Kaduna,616,26.29168091,0.0955456,22,isda,19.41038296,0.0908492,3.7896,0.211528462,1.38026,52,24,isda,isda,8.36182,2.51634,11.16593,8.32061,6.30514
Kaduna,615,26.29168091,0.0471357,23,isda,19.41038296,0.0633634,2.06036,0.262161538,0.616572,56,24,isda,isda,7.50876,1.43399,11.18177,8.30328,6.13371
Kaduna,635,26.29168091,0.0691841,23,isda,19.41038296,0.0908326,6.98594,0.314035897,1.17444,60,24,isda,isda,10.2112,1.76939,11.18329,8.27704,6.39011
Kaduna,769,24.74074707,0.0824288,24,isda,36.44930944,0.031926,1.86151,0.155329231,0.408217,50,24,isda,isda,6.87282,1.12198,10.18794,8.58806,5.57468
Kaduna,775,24.74074707,0.0365814,25,isda,36.44930944,0.0524608,3.43466,0.248358205,0.765381,48,24,isda,isda,7.18886,1.06906,10.15103,8.61277,6.32988
Kaduna,780,24.74074707,0.0192749,26,isda,36.44930944,0.102536,4.6697,0.342192308,1.4282,48,24,isda,isda,7.05093,2.5711,10.15567,8.61611,5.56373
Kaduna,691,26.12423096,0.0254393,17,isda,23.01068231,0.0599881,9.65985,0.195381795,0.697844,60,25,isda,isda,4.932,1.01831,11.08017,7.60667,5.72657
Kaduna,681,26.29168091,0.0173409,20,isda,19.41038296,0.0339231,5.04945,0.127451538,0.439707,54,25,isda,isda,5.53793,1.03691,11.03235,8.25165,5.80066
Kaduna,619,26.29168091,0.0340379,20,isda,19.41038296,0.0467365,3.68401,0.186264103,0.738722,59,25,isda,isda,7.94682,1.34385,11.15225,8.31049,6.43597
Kaduna,689,26.03118286,0.0363078,20,isda,23.16293307,0.0437467,7.03916,0.162866154,0.762096,55,25,isda,isda,6.99335,1.24776,11.03587,8.23653,6.14094
Kaduna,621,26.29168091,0.135818,21,isda,19.41038296,0.0434734,3.52313,0.155932564,0.64875,58,25,isda,isda,6.60885,1.50049,11.1832,8.30111,6.07279
Kaduna,686,26.03118286,0.0155295,21,isda,23.16293307,0.0318716,3.33023,0.173354103,0.505611,52,25,isda,isda,5.21108,1.23332,11.03802,8.23607,5.88854
Kaduna,687,26.03118286,0.0314138,21,isda,23.16293307,0.0746489,3.68897,0.17306359,0.805906,54,25,isda,isda,8.41755,1.19012,11.04348,8.23307,6.146
Kaduna,644,26.29168091,0.0327583,21,isda,19.41038296,0.0458667,2.74645,0.240806923,0.667617,54,25,isda,isda,7.31415,0.998845,11.12218,8.31907,6.12593
Kaduna,641,26.29168091,0.0974123,21,isda,19.41038296,0.072168,6.66697,0.300682051,1.1663,58,25,isda,isda,5.71065,2.07021,11.14082,8.285,5.92444
Kaduna,615,26.29168091,0.103832,22,isda,19.41038296,0.0651447,22.9019,0.228081795,0.568301,57,25,isda,isda,4.99029,1.31731,11.14568,8.30553,6.72783
Kaduna,605,26.29168091,0.127792,22,isda,19.41038296,0.0687377,2.89706,0.239912821,1.12428,55,25,isda,isda,6.3276,2.42137,11.18975,8.3139,6.1146
Kaduna,615,26.29168091,0.143634,22,isda,19.41038296,0.0883452,2.76876,0.168876154,0.856473,55,25,isda,isda,7.62605,1.65357,11.1661,8.31649,6.19071
Kaduna,642,26.29168091,0.156757,22,isda,19.41038296,0.0358823,3.02686,0.238728718,0.705626,58,25,isda,isda,5.86875,1.4171,11.13771,8.28452,5.89773
Kaduna,631,26.29168091,0.0205008,22,isda,19.41038296,0.036668,8.00127,0.161545385,0.396871,60,25,isda,isda,7.72596,1.49727,11.13752,8.29845,6.01931
Kaduna,646,26.29168091,0.0193132,23,isda,19.41038296,0.0433257,4.63468,0.296425641,0.608969,53,25,isda,isda,6.08605,1.31839,11.11913,8.32005,5.90651
Kaduna,619,26.29168091,0.0276583,23,isda,19.41038296,0.0367083,3.94142,0.160242564,0.649662,52,25,isda,isda,5.65161,1.67264,11.16289,8.31802,6.14705
Kaduna,683,26.12423096,0.0819805,23,isda,23.01068231,0.0523269,1.49283,0.313,0.721375,57,25,isda,isda,7.61048,1.06997,11.07855,7.57907,5.69805
Kaduna,644,26.29168091,0.0604905,24,isda,19.41038296,0.0597121,7.63828,0.437,0.848402,54,25,isda,isda,7.80019,1.51561,11.12152,8.31768,6.46477
Kaduna,681,26.29168091,0.0733352,24,isda,19.41038296,0.049333,4.37987,0.16827359,0.535299,52,25,isda,isda,6.62123,1.70751,11.09462,8.2709,5.95749
Kaduna,775,24.74074707,0.0980532,24,isda,36.44930944,0.105127,4.53888,0.333161538,0.847258,46,25,isda,isda,9.61609,1.66695,10.15006,8.60483,6.64653
Kaduna,685,26.12423096,0.049102,18,isda,23.01068231,0.0468516,5.47367,0.151787949,0.590225,58,26,isda,isda,6.83177,1.28096,11.07815,7.59995,6.10696
Kaduna,688,26.12423096,0.0119551,19,isda,23.01068231,0.0513928,2.85021,0.129684872,0.570727,57,26,isda,isda,5.76323,0.816591,11.07618,7.60825,5.5139
Kaduna,691,26.29168091,0.0236822,19,isda,19.41038296,0.0325448,4.29764,0.205158718,0.511603,55,26,isda,isda,7.89575,1.47072,11.02412,8.25071,6.38478
Kaduna,678,26.12423096,0.0134574,20,isda,23.01068231,0.0534197,2.62367,0.089074872,0.586975,57,26,isda,isda,8.09386,1.10529,11.07461,7.56763,5.63238
Kaduna,691,26.12423096,0.0150905,20,isda,23.01068231,0.0401146,3.98337,0.16724359,0.47905,57,26,isda,isda,5.08608,1.44491,11.08633,7.62058,5.72915
Kaduna,683,26.12423096,0.0281508,20,isda,23.01068231,0.0600726,3.22449,0.16166641,0.464361,56,26,isda,isda,5.65831,0.98533,11.08199,7.62113,5.81683
Kaduna,682,26.03118286,0.040356,21,isda,23.16293307,0.0528193,1.72032,0.131624872,0.756648,50,26,isda,isda,7.03314,1.0912,11.03745,8.24322,6.32745
Kaduna,611,26.29168091,0.122889,21,isda,19.41038296,0.0611459,7.74163,0.215025128,0.734544,55,26,isda,isda,7.29623,1.00063,11.1542,8.30637,6.14766
